order_id,customerId,orderDate,month,day_of_week,hour,has_time_component
ORD052206,4898,31/05/2023,5,Wednesday,0,0
ORD052211,4898,03/07/2023,7,Monday,0,0
ORD052208,4898,17/06/2023,6,Saturday,0,0
ORD052208,4898,17/06/2023,6,Saturday,0,0
ORD052198,4898,13/04/2023,4,Thursday,0,0
ORD052208,4898,17/06/2023,6,Saturday,0,0
ORD052208,4898,17/06/2023,6,Saturday,0,0
ORD052216,4898,07/08/2023,8,Monday,0,0
ORD052210,4898,27/06/2023,6,Tuesday,0,0
ORD052218,4911,08/05/2023,5,Monday,0,0
ORD052219,4911,19/05/2023,5,Friday,0,0
ORD052225,4940,08/07/2023,7,Saturday,0,0
ORD052223,4940,24/05/2023,5,Wednesday,0,0
ORD052228,4940,25/07/2023,7,Tuesday,0,0
ORD052227,4940,21/07/2023,7,Friday,0,0
ORD052229,4940,08/08/2023,8,Tuesday,0,0
ORD052221,4940,02/05/2023,5,Tuesday,0,0
ORD052230,4941,21/05/2023,5,Sunday,0,0
ORD052231,4945,13/06/2023,6,Tuesday,0,0
ORD052231,4945,13/06/2023,6,Tuesday,0,0
ORD052240,4950,13/08/2023,8,Sunday,0,0
ORD051150,3881,22/07/2023,7,Saturday,0,0
ORD051151,3881,03/08/2023,8,Thursday,0,0
ORD051242,3889,05/08/2023,8,Saturday,0,0
ORD051234,3889,07/05/2023,5,Sunday,0,0
ORD051233,3889,19/04/2023,4,Wednesday,0,0
ORD051242,3889,05/08/2023,8,Saturday,0,0
ORD051241,3889,29/07/2023,7,Saturday,0,0
ORD051233,3889,19/04/2023,4,Wednesday,0,0
ORD051240,3889,11/07/2023,7,Tuesday,0,0
ORD051238,3889,25/05/2023,5,Thursday,0,0
ORD051235,3889,08/05/2023,5,Monday,0,0
ORD051238,3889,25/05/2023,5,Thursday,0,0
ORD051242,3889,05/08/2023,8,Saturday,0,0
ORD051241,3889,29/07/2023,7,Saturday,0,0
ORD051242,3889,05/08/2023,8,Saturday,0,0
ORD051238,3889,25/05/2023,5,Thursday,0,0
ORD051239,3889,08/07/2023,7,Saturday,0,0
ORD051301,3895,02/06/2023,6,Friday,0,0
ORD051301,3895,02/06/2023,6,Friday,0,0
ORD051304,3895,04/07/2023,7,Tuesday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051552,3921,11/08/2023,8,Friday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051551,3921,15/07/2023,7,Saturday,0,0
ORD051552,3921,11/08/2023,8,Friday,0,0
ORD051546,3921,19/04/2023,4,Wednesday,0,0
ORD051552,3921,11/08/2023,8,Friday,0,0
ORD051551,3921,15/07/2023,7,Saturday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051546,3921,19/04/2023,4,Wednesday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051551,3921,15/07/2023,7,Saturday,0,0
ORD051546,3921,19/04/2023,4,Wednesday,0,0
ORD051547,3921,20/05/2023,5,Saturday,0,0
ORD051771,3947,22/05/2023,5,Monday,0,0
ORD051832,3953,05/06/2023,6,Monday,0,0
ORD051832,3953,05/06/2023,6,Monday,0,0
ORD051996,3976,11/05/2023,5,Thursday,0,0
ORD052019,4034,09/05/2023,5,Tuesday,0,0
ORD052020,4034,13/07/2023,7,Thursday,0,0
ORD052021,4038,17/04/2023,4,Monday,0,0
ORD052023,4062,15/06/2023,6,Thursday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052029,4087,12/05/2023,5,Friday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040823,3237,02/05/2023,5,Tuesday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040827,3237,05/08/2023,8,Saturday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD040821,3237,19/04/2023,4,Wednesday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD041235,3256,28/05/2023,5,Sunday,0,0
ORD041445,3266,03/08/2023,8,Thursday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD041446,3266,07/08/2023,8,Monday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD040821,3237,19/04/2023,4,Wednesday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040822,3237,21/04/2023,4,Friday,0,0
ORD040821,3237,19/04/2023,4,Wednesday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD041442,3266,01/06/2023,6,Thursday,0,0
ORD041445,3266,03/08/2023,8,Thursday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD042742,3322,03/06/2023,6,Saturday,0,0
ORD042744,3322,21/07/2023,7,Friday,0,0
ORD042744,3322,21/07/2023,7,Friday,0,0
ORD042743,3322,16/06/2023,6,Friday,0,0
ORD052034,4087,16/07/2023,7,Sunday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052032,4087,02/06/2023,6,Friday,0,0
ORD052031,4087,26/05/2023,5,Friday,0,0
ORD052035,4087,23/07/2023,7,Sunday,0,0
ORD052034,4087,16/07/2023,7,Sunday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052038,4176,19/04/2023,4,Wednesday,0,0
ORD052041,4176,19/06/2023,6,Monday,0,0
ORD052039,4176,27/04/2023,4,Thursday,0,0
ORD052043,4185,05/08/2023,8,Saturday,0,0
ORD052043,4185,05/08/2023,8,Saturday,0,0
ORD052042,4185,25/06/2023,6,Sunday,0,0
ORD052043,4185,05/08/2023,8,Saturday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052239,4950,02/08/2023,8,Wednesday,0,0
ORD052234,4950,06/06/2023,6,Tuesday,0,0
ORD052232,4950,28/04/2023,4,Friday,0,0
ORD052235,4950,09/06/2023,6,Friday,0,0
ORD052240,4950,13/08/2023,8,Sunday,0,0
ORD052234,4950,06/06/2023,6,Tuesday,0,0
ORD052232,4950,28/04/2023,4,Friday,0,0
ORD052256,4959,08/07/2023,7,Saturday,0,0
ORD052255,4959,27/06/2023,6,Tuesday,0,0
ORD052242,4959,14/04/2023,4,Friday,0,0
ORD052243,4959,18/04/2023,4,Tuesday,0,0
ORD052250,4959,27/05/2023,5,Saturday,0,0
ORD052243,4959,18/04/2023,4,Tuesday,0,0
ORD052243,4959,18/04/2023,4,Tuesday,0,0
ORD052255,4959,27/06/2023,6,Tuesday,0,0
ORD052246,4959,05/05/2023,5,Friday,0,0
ORD052252,4959,04/06/2023,6,Sunday,0,0
ORD052255,4959,27/06/2023,6,Tuesday,0,0
ORD052259,4959,08/08/2023,8,Tuesday,0,0
ORD052264,4960,18/07/2023,7,Tuesday,0,0
ORD052262,4960,21/05/2023,5,Sunday,0,0
ORD052261,4960,30/04/2023,4,Sunday,0,0
ORD052265,4968,12/05/2023,5,Friday,0,0
ORD052265,4968,12/05/2023,5,Friday,0,0
ORD037140,3104,19/06/2023,6,Monday,0,0
ORD037139,3104,19/05/2023,5,Friday,0,0
ORD037139,3104,19/05/2023,5,Friday,0,0
ORD037141,3104,27/06/2023,6,Tuesday,0,0
ORD037140,3104,19/06/2023,6,Monday,0,0
ORD037140,3104,19/06/2023,6,Monday,0,0
ORD037228,3107,18/04/2023,4,Tuesday,0,0
ORD037818,3128,08/05/2023,5,Monday,0,0
ORD039077,3170,12/07/2023,7,Wednesday,0,0
ORD039070,3170,19/05/2023,5,Friday,0,0
ORD039076,3170,20/06/2023,6,Tuesday,0,0
ORD039076,3170,20/06/2023,6,Tuesday,0,0
ORD039077,3170,12/07/2023,7,Wednesday,0,0
ORD039068,3170,10/05/2023,5,Wednesday,0,0
ORD039078,3170,13/07/2023,7,Thursday,0,0
ORD039721,3193,22/05/2023,5,Monday,0,0
ORD039723,3193,15/06/2023,6,Thursday,0,0
ORD039723,3193,15/06/2023,6,Thursday,0,0
ORD039723,3193,15/06/2023,6,Thursday,0,0
ORD039723,3193,15/06/2023,6,Thursday,0,0
ORD039721,3193,22/05/2023,5,Monday,0,0
ORD039945,3203,23/06/2023,6,Friday,0,0
ORD039947,3203,11/07/2023,7,Tuesday,0,0
ORD044534,3406,13/05/2023,5,Saturday,0,0
ORD044538,3406,05/08/2023,8,Saturday,0,0
ORD044536,3406,07/06/2023,6,Wednesday,0,0
ORD044532,3406,04/05/2023,5,Thursday,0,0
ORD044674,3414,29/04/2023,4,Saturday,0,0
ORD044674,3414,29/04/2023,4,Saturday,0,0
ORD044674,3414,29/04/2023,4,Saturday,0,0
ORD044813,3422,11/05/2023,5,Thursday,0,0
ORD044812,3422,03/05/2023,5,Wednesday,0,0
ORD044813,3422,11/05/2023,5,Thursday,0,0
ORD044817,3422,27/06/2023,6,Tuesday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052050,4242,10/06/2023,6,Saturday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052049,4242,06/06/2023,6,Tuesday,0,0
ORD052049,4242,06/06/2023,6,Tuesday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052052,4242,26/07/2023,7,Wednesday,0,0
ORD052054,4242,09/08/2023,8,Wednesday,0,0
ORD052056,4300,29/04/2023,4,Saturday,0,0
ORD052056,4300,29/04/2023,4,Saturday,0,0
ORD052058,4344,16/06/2023,6,Friday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052062,4402,03/05/2023,5,Wednesday,0,0
ORD052062,4402,03/05/2023,5,Wednesday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052065,4402,31/07/2023,7,Monday,0,0
ORD052067,4418,19/05/2023,5,Friday,0,0
ORD052068,4437,12/05/2023,5,Friday,0,0
ORD052073,4448,19/05/2023,5,Friday,0,0
ORD052075,4448,09/08/2023,8,Wednesday,0,0
ORD052071,4448,04/05/2023,5,Thursday,0,0
ORD052265,4968,12/05/2023,5,Friday,0,0
ORD052265,4968,12/05/2023,5,Friday,0,0
ORD052265,4968,12/05/2023,5,Friday,0,0
ORD052266,4968,23/06/2023,6,Friday,0,0
ORD052267,4968,22/07/2023,7,Saturday,0,0
ORD052267,4968,22/07/2023,7,Saturday,0,0
ORD052266,4968,23/06/2023,6,Friday,0,0
ORD052265,4968,12/05/2023,5,Friday,0,0
ORD052265,4968,12/05/2023,5,Friday,0,0
ORD052267,4968,22/07/2023,7,Saturday,0,0
ORD052268,5007,01/05/2023,5,Monday,0,0
ORD052269,5008,18/04/2023,4,Tuesday,0,0
ORD052269,5008,18/04/2023,4,Tuesday,0,0
ORD052270,5008,01/08/2023,8,Tuesday,0,0
ORD052270,5008,01/08/2023,8,Tuesday,0,0
ORD052269,5008,18/04/2023,4,Tuesday,0,0
ORD052269,5008,18/04/2023,4,Tuesday,0,0
ORD052270,5008,01/08/2023,8,Tuesday,0,0
ORD052269,5008,18/04/2023,4,Tuesday,0,0
ORD052277,5056,04/08/2023,8,Friday,0,0
ORD052277,5056,04/08/2023,8,Friday,0,0
ORD052274,5056,22/06/2023,6,Thursday,0,0
ORD052275,5056,09/07/2023,7,Sunday,0,0
ORD052277,5056,04/08/2023,8,Friday,0,0
ORD052282,5069,11/06/2023,6,Sunday,0,0
ORD044817,3422,27/06/2023,6,Tuesday,0,0
ORD044812,3422,03/05/2023,5,Wednesday,0,0
ORD044816,3422,23/06/2023,6,Friday,0,0
ORD045170,3442,23/05/2023,5,Tuesday,0,0
ORD046414,3511,25/04/2023,4,Tuesday,0,0
ORD046414,3511,25/04/2023,4,Tuesday,0,0
ORD046571,3522,16/04/2023,4,Sunday,0,0
ORD046571,3522,16/04/2023,4,Sunday,0,0
ORD046571,3522,16/04/2023,4,Sunday,0,0
ORD046571,3522,16/04/2023,4,Sunday,0,0
ORD047110,3561,12/07/2023,7,Wednesday,0,0
ORD047384,3582,30/05/2023,5,Tuesday,0,0
ORD047419,3585,31/07/2023,7,Monday,0,0
ORD047412,3585,15/04/2023,4,Saturday,0,0
ORD047417,3585,13/06/2023,6,Tuesday,0,0
ORD047747,3613,27/06/2023,6,Tuesday,0,0
ORD048315,3657,27/05/2023,5,Saturday,0,0
ORD048315,3657,27/05/2023,5,Saturday,0,0
ORD048315,3657,27/05/2023,5,Saturday,0,0
ORD048716,3687,02/07/2023,7,Sunday,0,0
ORD040169,3211,30/07/2023,7,Sunday,0,0
ORD040168,3211,10/05/2023,5,Wednesday,0,0
ORD040168,3211,10/05/2023,5,Wednesday,0,0
ORD040364,3220,16/07/2023,7,Sunday,0,0
ORD040363,3220,25/06/2023,6,Sunday,0,0
ORD040364,3220,16/07/2023,7,Sunday,0,0
ORD040362,3220,11/06/2023,6,Sunday,0,0
ORD040761,3235,12/07/2023,7,Wednesday,0,0
ORD040761,3235,12/07/2023,7,Wednesday,0,0
ORD040761,3235,12/07/2023,7,Wednesday,0,0
ORD040761,3235,12/07/2023,7,Wednesday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD040821,3237,19/04/2023,4,Wednesday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040827,3237,05/08/2023,8,Saturday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040822,3237,21/04/2023,4,Friday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040827,3237,05/08/2023,8,Saturday,0,0
ORD052073,4448,19/05/2023,5,Friday,0,0
ORD052079,4467,08/05/2023,5,Monday,0,0
ORD052080,4467,06/06/2023,6,Tuesday,0,0
ORD052080,4467,06/06/2023,6,Tuesday,0,0
ORD052080,4467,06/06/2023,6,Tuesday,0,0
ORD052078,4467,01/05/2023,5,Monday,0,0
ORD052085,4467,08/08/2023,8,Tuesday,0,0
ORD052077,4467,26/04/2023,4,Wednesday,0,0
ORD052087,4487,19/06/2023,6,Monday,0,0
ORD052087,4487,19/06/2023,6,Monday,0,0
ORD052092,4557,12/05/2023,5,Friday,0,0
ORD052092,4557,12/05/2023,5,Friday,0,0
ORD052092,4557,12/05/2023,5,Friday,0,0
ORD052095,4586,31/05/2023,5,Wednesday,0,0
ORD052108,4597,17/07/2023,7,Monday,0,0
ORD052105,4597,23/06/2023,6,Friday,0,0
ORD052105,4597,23/06/2023,6,Friday,0,0
ORD052102,4597,28/05/2023,5,Sunday,0,0
ORD052107,4597,10/07/2023,7,Monday,0,0
ORD052098,4597,20/04/2023,4,Thursday,0,0
ORD052108,4597,17/07/2023,7,Monday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD041443,3266,17/07/2023,7,Monday,0,0
ORD042103,3293,17/07/2023,7,Monday,0,0
ORD042103,3293,17/07/2023,7,Monday,0,0
ORD042432,3307,05/05/2023,5,Friday,0,0
ORD042744,3322,21/07/2023,7,Friday,0,0
ORD042740,3322,29/04/2023,4,Saturday,0,0
ORD042741,3322,04/05/2023,5,Thursday,0,0
ORD043514,3357,15/04/2023,4,Saturday,0,0
ORD043515,3357,13/05/2023,5,Saturday,0,0
ORD043516,3357,20/05/2023,5,Saturday,0,0
ORD043518,3357,19/07/2023,7,Wednesday,0,0
ORD043516,3357,20/05/2023,5,Saturday,0,0
ORD043516,3357,20/05/2023,5,Saturday,0,0
ORD043515,3357,13/05/2023,5,Saturday,0,0
ORD043515,3357,13/05/2023,5,Saturday,0,0
ORD043520,3357,24/07/2023,7,Monday,0,0
ORD043521,3357,29/07/2023,7,Saturday,0,0
ORD043516,3357,20/05/2023,5,Saturday,0,0
ORD043519,3357,20/07/2023,7,Thursday,0,0
ORD044506,3405,30/05/2023,5,Tuesday,0,0
ORD052285,5084,12/05/2023,5,Friday,0,0
ORD052287,5090,21/04/2023,4,Friday,0,0
ORD052288,5141,22/07/2023,7,Saturday,0,0
ORD052289,5148,13/08/2023,8,Sunday,0,0
ORD052292,5191,10/07/2023,7,Monday,0,0
ORD052295,5203,07/08/2023,8,Monday,0,0
ORD052294,5203,06/07/2023,7,Thursday,0,0
ORD052309,5211,04/07/2023,7,Tuesday,0,0
ORD052317,5211,13/08/2023,8,Sunday,0,0
ORD052308,5211,24/06/2023,6,Saturday,0,0
ORD052303,5211,24/05/2023,5,Wednesday,0,0
ORD052309,5211,04/07/2023,7,Tuesday,0,0
ORD052310,5211,17/07/2023,7,Monday,0,0
ORD052299,5211,03/05/2023,5,Wednesday,0,0
ORD052306,5211,20/06/2023,6,Tuesday,0,0
ORD052318,5217,14/07/2023,7,Friday,0,0
ORD052319,5217,21/07/2023,7,Friday,0,0
ORD052320,5217,11/08/2023,8,Friday,0,0
ORD052320,5217,11/08/2023,8,Friday,0,0
ORD052318,5217,14/07/2023,7,Friday,0,0
ORD052318,5217,14/07/2023,7,Friday,0,0
ORD043518,3357,19/07/2023,7,Wednesday,0,0
ORD043517,3357,05/06/2023,6,Monday,0,0
ORD043518,3357,19/07/2023,7,Wednesday,0,0
ORD043516,3357,20/05/2023,5,Saturday,0,0
ORD043518,3357,19/07/2023,7,Wednesday,0,0
ORD043520,3357,24/07/2023,7,Monday,0,0
ORD043520,3357,24/07/2023,7,Monday,0,0
ORD043519,3357,20/07/2023,7,Thursday,0,0
ORD043519,3357,20/07/2023,7,Thursday,0,0
ORD043522,3357,04/08/2023,8,Friday,0,0
ORD044507,3405,19/07/2023,7,Wednesday,0,0
ORD044812,3422,03/05/2023,5,Wednesday,0,0
ORD044813,3422,11/05/2023,5,Thursday,0,0
ORD044817,3422,27/06/2023,6,Tuesday,0,0
ORD044813,3422,11/05/2023,5,Thursday,0,0
ORD047419,3585,31/07/2023,7,Monday,0,0
ORD047419,3585,31/07/2023,7,Monday,0,0
ORD047420,3585,04/08/2023,8,Friday,0,0
ORD047417,3585,13/06/2023,6,Tuesday,0,0
ORD047413,3585,02/05/2023,5,Tuesday,0,0
ORD047413,3585,02/05/2023,5,Tuesday,0,0
ORD047417,3585,13/06/2023,6,Tuesday,0,0
ORD047419,3585,31/07/2023,7,Monday,0,0
ORD047745,3613,22/05/2023,5,Monday,0,0
ORD047745,3613,22/05/2023,5,Monday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049127,3717,12/05/2023,5,Friday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049127,3717,12/05/2023,5,Friday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049129,3717,10/06/2023,6,Saturday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049127,3717,12/05/2023,5,Friday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049129,3717,10/06/2023,6,Saturday,0,0
ORD050154,3793,20/05/2023,5,Saturday,0,0
ORD050290,3802,23/07/2023,7,Sunday,0,0
ORD050292,3802,08/08/2023,8,Tuesday,0,0
ORD050291,3802,28/07/2023,7,Friday,0,0
ORD044507,3405,19/07/2023,7,Wednesday,0,0
ORD044532,3406,04/05/2023,5,Thursday,0,0
ORD044539,3406,08/08/2023,8,Tuesday,0,0
ORD044538,3406,05/08/2023,8,Saturday,0,0
ORD044538,3406,05/08/2023,8,Saturday,0,0
ORD044817,3422,27/06/2023,6,Tuesday,0,0
ORD044817,3422,27/06/2023,6,Tuesday,0,0
ORD044812,3422,03/05/2023,5,Wednesday,0,0
ORD044813,3422,11/05/2023,5,Thursday,0,0
ORD044817,3422,27/06/2023,6,Tuesday,0,0
ORD044814,3422,24/05/2023,5,Wednesday,0,0
ORD044813,3422,11/05/2023,5,Thursday,0,0
ORD044817,3422,27/06/2023,6,Tuesday,0,0
ORD044812,3422,03/05/2023,5,Wednesday,0,0
ORD044812,3422,03/05/2023,5,Wednesday,0,0
ORD044816,3422,23/06/2023,6,Friday,0,0
ORD044814,3422,24/05/2023,5,Wednesday,0,0
ORD045170,3442,23/05/2023,5,Tuesday,0,0
ORD046571,3522,16/04/2023,4,Sunday,0,0
ORD046571,3522,16/04/2023,4,Sunday,0,0
ORD046571,3522,16/04/2023,4,Sunday,0,0
ORD047110,3561,12/07/2023,7,Wednesday,0,0
ORD047384,3582,30/05/2023,5,Tuesday,0,0
ORD047384,3582,30/05/2023,5,Tuesday,0,0
ORD047418,3585,18/07/2023,7,Tuesday,0,0
ORD047414,3585,31/05/2023,5,Wednesday,0,0
ORD047413,3585,02/05/2023,5,Tuesday,0,0
ORD047414,3585,31/05/2023,5,Wednesday,0,0
ORD047419,3585,31/07/2023,7,Monday,0,0
ORD047417,3585,13/06/2023,6,Tuesday,0,0
ORD047414,3585,31/05/2023,5,Wednesday,0,0
ORD047414,3585,31/05/2023,5,Wednesday,0,0
ORD047412,3585,15/04/2023,4,Saturday,0,0
ORD047417,3585,13/06/2023,6,Tuesday,0,0
ORD047746,3613,25/05/2023,5,Thursday,0,0
ORD047745,3613,22/05/2023,5,Monday,0,0
ORD048315,3657,27/05/2023,5,Saturday,0,0
ORD048315,3657,27/05/2023,5,Saturday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD050154,3793,20/05/2023,5,Saturday,0,0
ORD050154,3793,20/05/2023,5,Saturday,0,0
ORD050291,3802,28/07/2023,7,Friday,0,0
ORD050290,3802,23/07/2023,7,Sunday,0,0
ORD050291,3802,28/07/2023,7,Friday,0,0
ORD050288,3802,28/06/2023,6,Wednesday,0,0
ORD050291,3802,28/07/2023,7,Friday,0,0
ORD050476,3817,28/06/2023,6,Wednesday,0,0
ORD050477,3817,27/07/2023,7,Thursday,0,0
ORD050893,3854,23/05/2023,5,Tuesday,0,0
ORD050893,3854,23/05/2023,5,Tuesday,0,0
ORD050894,3854,13/06/2023,6,Tuesday,0,0
ORD050940,3858,14/06/2023,6,Wednesday,0,0
ORD050940,3858,14/06/2023,6,Wednesday,0,0
ORD050940,3858,14/06/2023,6,Wednesday,0,0
ORD050940,3858,14/06/2023,6,Wednesday,0,0
ORD051045,3866,26/07/2023,7,Wednesday,0,0
ORD051045,3866,26/07/2023,7,Wednesday,0,0
ORD051150,3881,22/07/2023,7,Saturday,0,0
ORD051150,3881,22/07/2023,7,Saturday,0,0
ORD051152,3881,05/08/2023,8,Saturday,0,0
ORD051151,3881,03/08/2023,8,Thursday,0,0
ORD051152,3881,05/08/2023,8,Saturday,0,0
ORD051233,3889,19/04/2023,4,Wednesday,0,0
ORD051242,3889,05/08/2023,8,Saturday,0,0
ORD048315,3657,27/05/2023,5,Saturday,0,0
ORD048715,3687,25/05/2023,5,Thursday,0,0
ORD048715,3687,25/05/2023,5,Thursday,0,0
ORD049128,3717,24/05/2023,5,Wednesday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049131,3717,27/06/2023,6,Tuesday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049129,3717,10/06/2023,6,Saturday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049127,3717,12/05/2023,5,Friday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049130,3717,25/06/2023,6,Sunday,0,0
ORD049132,3717,03/07/2023,7,Monday,0,0
ORD049133,3717,06/07/2023,7,Thursday,0,0
ORD049127,3717,12/05/2023,5,Friday,0,0
ORD049127,3717,12/05/2023,5,Friday,0,0
ORD049129,3717,10/06/2023,6,Saturday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040821,3237,19/04/2023,4,Wednesday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040825,3237,25/05/2023,5,Thursday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
ORD040828,3237,11/08/2023,8,Friday,0,0
ORD040822,3237,21/04/2023,4,Friday,0,0
ORD040826,3237,26/06/2023,6,Monday,0,0
ORD040821,3237,19/04/2023,4,Wednesday,0,0
ORD040824,3237,13/05/2023,5,Saturday,0,0
