customerId,itemName,value
2849,Mr. Potato 160g(Org),1.0
2877,Prince Tanduri chick. Noodles-180gm,2.0
2877,Wheel 2in1 Clean & Fresh Powder-1Kg,1.0
2877,Musur Pulse Kangaroo -1Kg (sp),1.0
2877,Pepsodent Strawberry Toothpaste-45g,1.0
2877,Doodles Stick Noodles-300gm,1.0
2877,Sensodyne Toothbrush (Buy 2 Get 1),1.0
2877,Remia Salad Dressing- 250ml All,1.0
2877,Olympic Salcoti Elachi Cookies-80gm,1.0
2877,Rin Advanced-1000gm,1.0
2318,Coca Cola-2.25Lt(Pet),2.0
2318,Beef Bone Full,3.1
2318,Prince Borhani-2Ltr,2.0
2882,HIT Cockroach Aerosol- 625ml,1.0
2882,Glow&Lovely Advanced M.V-80g,1.0
2882,Prince Square Toast-250gm,1.0
2882,Prince Bread(Special)-400g,1.0
2882,Chicken Sausage-350gm,1.0
2882,Quality Smoked Sausage-350g,1.0
2882,Nescafe Original Coffee-200g,1.0
2882,Lotus Sun Block SPF-40 100gm,1.0
2882,R.Chanachur Premium Mix-200g,1.0
2894,Onion Deshi(New)-kg,2.04
2894,G H Deshi Paratha(Family pack)-1300gm,1.0
2894,Fresh Hand Towel- 250Pcs,1.0
2894,Bashun Paper Towel - 250Pcs,1.0
2894,Mr.Noodles Easy-12Pcs,1.0
2894,Harpic Power Plus Toilet Cliner-1000ml,1.0
2894,Garlic China Big-(kg),1.14
2894,Cock Roast (Deshi)-PC,2.0
2894,Bashu. Toilet Tissue (White),1.0
2894,Ispahani Premium Green Tea-70g,1.0
2894,Prince Sweet Toast Biscut-400gm,1.0
2894,Gillette Saving Foam Sensetive-418gm,1.0
2894,Aarong Matha-200ml,1.0
2894,Dark Chocolate Digestive-130g,1.0
2894,Vim Bar Lemon-125gm,2.0
2894,Ginger Barmiz-(Kg),0.7
2894,Fay Toilet tissue White-180Sheets,2.0
2894,Wheel 2in1 Clean & Fresh Powder-1Kg,1.0
2894,Mediplus Gel Paste-100gm,1.0
2894,Potato Deshi New-1kg,2.09
2894,Prince Baking Powder-150g,1.0
2894,Sweet Pumpkin(kg),2.24
2894,Fresh Toilet Tissue (White) Roll,1.0
2894,Panch Foron-100g,1.0
2894,RD Coffee Milk B2 G1-200ml,2.0
2894,Ahmed White Vinegar-250ml,1.0
2894,Olympic Energy Plus Malai Bis-45gm,1.0
2894,Mr.Energy Biscuits-85gm,1.0
2894,Ramdhoni-50gm,1.0
2894,Cinnamon-100g (Daruchine),1.0
2894,Italiano Apple Cider Vinegar- 500ml,1.0
2894,Belleame Choco Little Biscuit-45gm,1.0
2894,Net Pumpkin (Jali Kumra)-Pc,1.0
2894,Snack Guard (Chichinga)-kg,0.71
2894,Usta(kg),0.63
2918,Peticot,1.0
2918,Dhakna,3.0
2918,Alupuri,1.0
2918,Dalpuri,2.0
2932,Quality Premiun Paratha 20Pcs-1300g,1.0
2932,Dragon Fruits (B),2.96
2932,Savlon Antiseptic Shield Hand Wash-500ml,1.0
2932,Tayas Almond S.Chocolate-700g (TIn),1.0
2932,Imperial Leather Soap-200g,1.0
2932,Grapes (Red),1.49
2932,ACI Aerosol 800ml,1.0
2932,China Floor Mat (4/23),1.0
2932,Tayas Magic Chocolate-700g {Tin},1.0
2932,Colgate Sttong Toothpaste-175gm,1.0
2932,Pomegranate (Mitulla)-B,1.97
2947,Methi-100Gm,1.0
2947,Chia Seed (Dana) New-100g,1.0
2947,Black Variety Of Salt-200gm,1.0
2947,Kolson Vermicelli-200g,1.0
2947,Asli Almol Kali Mehndi,1.0
2953,Ispahani Lexus Biscuit-150g,1.0
2953,Mixed Pulse-500gm,1.0
2953,Butter Toast Biscuit-200gm,1.0
2953,Radhuni Chatpati Masala 50Gm,1.0
2953,Rupchanda Soya-1Ltr(PET),2.0
2953,Meril Splash milk & beli Soap-100gm,1.0
2953,Lifebuoy Health Soap Lemon Fresh-100g,1.0
2953,Close-Up Menthol Fresh-160g,2.0
2953,White Kazu Badam-50g,1.0
2953,Pandan Kaya Bread- 225g,4.0
2953,Kazi Chicken Samosa-250g,3.0
2953,Mixed Masalla-100gm,2.0
2953,ROK Floor Cleaner-1000ml (Pine),1.0
2953,Starship Chocolate Milk-200ml,1.0
2953,Pran Drinko Float Coconut Jelly- 250ml,2.0
2953,Hot Pran Tomato Sauce-500gm,1.0
2953,Tang Orange Drink Powder - 500gm {Pkt},1.0
2953,Roja Deshi Classic Paratha-1300gm,1.0
2953,Lati Thik(Kg),1.23
2953,Hilsha Fish-Medium-Pcs,3.0
2953,Shrimp Fish Small (THR),1.21
2953,Borboti(kg),0.51
2953,Fresh Refined Sugar-1000gm,1.0
2953,B.Paper Napkin (Perfumed)-80Pcs,1.0
2953,Yum Muffin Cake,2.0
2953,Angelic Fresh 300ml(Citrus),1.0
2953,Brooke Bond Taaza -100g,1.0
2953,Biscuit Pizza -40gm,1.0
2953,Carrot (China)-kg,0.38
2953,Malta (Yellow)-kg,3.22
2953,London Boy Vest M-18,1.0
2953,Bashundhara Paper Napkin-100p,3.0
2953,Doodles Chicken Masala Noodles 4 packs,1.0
2953,Aarong Ghee 200g,1.0
2953,Kaveri Mehendi Cone 2pcs -25g,1.0
2953,Fresh Atta-2kg,3.0
2953,Hit Chalk-1pcs,2.0
2953,Lexus Vegetable Biscuits (Buy2 Get1),1.0
2953,Sajeeb Kolson Vermicelli Semai (B2G1),1.0
2953,Musur Pulse Kangaroo -1Kg (sp),2.0
2953,Fresh Salt Premium-1kg,2.0
2953,Cinnamon-100g (Daruchine),1.0
2953,Frutika Mango Fruit Drink-200ml,2.0
2953,Meril Splash Milk Soap-100gm,1.0
2953,Lux Soft Glow Soap-100g,1.0
2953,Lux Soft Glow -35g (4pcs Combo),2.0
2953,EM Pasta Shell Big-400gm,1.0
2953,Cocola Anarkali Toast Biscuits-200g,1.0
2953,Foochka (Kacha)-200g,1.0
2953,Chicken Mini Samusa 250gm (Prem),1.0
2953,Shrimp FIsh Dima Big (HB),0.42
2953,Green Papaya(kg),1.23
2953,D Korean Ramen 3X Spicy Noodles-248gm,2.0
2953,Kolson Macarony-200gm All Flv.,3.0
2953,Mr.Noodles Easy Masala-8pcs,3.0
2953,Parachute Coconut Oil-350ml,1.0
2953,Mirjapur Best Leaf-100gm,2.0
2953,Kath Badam-100g,1.0
2953,KurKure Cream & Onion 37gm,2.0
2953,Pepsodent Gremichek+ Toothpaste-100gm,3.0
2953,Meril Milk & Rose Soap 100gm,3.0
2953,Tang orange Flavoured Instant Drink Powder 75gm,1.0
2953,Lux Soft Glow Jasmine Soap-75gm,2.0
2953,Dove Hair Fall Rescue -450ml,1.0
2953,Tibet Ball Soap-130g,2.0
2953,Chaka Advanced Ball Soap-125gm,2.0
2953,ACI Pure Salt-1Kg,3.0
2953,Confidence Salt-1Kg,1.0
2953,Mace (Jotric) -50g,1.0
2953,Poppers Corn-Coco Chips-25gm,3.0
2953,Capital Food Color-28ml,1.0
2953,Ladies Finger (Vendi)-kg,0.5
2953,Kakrol(kg),0.42
2953,Apple(Gala),2.61
2953,Crocodile Underware- 08,1.0
2953,Chopstick Bar-B-Q Noodles-8Packs,1.0
2953,Milk Vita (Ghee)-200g,3.0
2953,Saad Custard POwder Tin Can 150G,1.0
2953,Meril Milk Soap 100gm,1.0
2953,China Car Toy(05/23),1.0
2953,China Remote Car (5/23),1.0
2953,Funtastic Nimok Halal Biscuit (B3G1),1.0
2953,Fresh Lexus Cracers-204 gm {B2G1},1.0
2953,Mug Pulse (Sona)-1kg,2.0
2953,Mug Pulse (Sona)-500gm,4.0
2953,Prince Dubli Pulse-1kg,1.0
2953,Easy Mix Roast Masala-35g,1.0
2953,Cardmom-50gm(Alachi),1.0
2953,Sensodyne Toothbrush (Buy 2 Get 1),1.0
2953,Colour Me Body Spray-150ml (Pop Art),1.0
2953,Saad Tomato Sauce-340gm,1.0
2953,Pran hot Tomato Sauce-1000gm Jar,1.0
2953,Pantene Shampoo-340ml (Long Black),1.0
2953,Closeup Green-100gm,1.0
2953,Cauliflower(B)-Pc,2.0
2953,Akher Sugar -1kg,3.0
2953,Vermicelli Samai-200gm,1.0
2953,Knorr Thai Soup- 28g,4.0
2953,Maggi Noodles Masala Taste-496g,3.0
2953,Mr. Noodles Korean S Spicy- 248gm,1.0
2953,IDC Kelloggs Chocos-385g,1.0
2953,Bashundhara Atta-2kg,4.0
2953,Bounce Choco Cream Biscuits-32gm,2.0
2953,Cheesy Bites-40gm,1.0
2953,Vim Liquid Dish Wash-500ml,1.0
2953,Olympic Battery (Metalic)UM-3-1pcs,3.0
2953,Sajeeb Soft Drink Powder Orange500g,1.0
2953,China Steel Majuni Single-(4/23),1.0
2953,Fresh Soyabean Oil-1Lt.,1.0
2953,Arla Dano Daily Pushti-500gm,3.0
2953,Fresh Insta Full cream Milk Powder-500gm,1.0
2953,Onion Deshi(New)-kg,2.08
2953,Net Pumpkin (Jali Kumra)-Pc,2.0
2953,Snack Guard (Chichinga)-kg,1.87
2953,Usta(kg),0.73
2953,Grapes (Red),1.15
2953,Pomegranate (Mitulla)-B,0.25
2953,Maggi Soup Thai- 35g 4Pcs Combo,1.0
2953,Brooke Bond Taaza Black Tea-200g,1.0
2953,Pusti HT Ghee Toast Biscuit -250g,1.0
2953,China Jhilmil Majuni (4/23),1.0
2953,Jimmy Lollipop Chocolate- 11g,3.0
2953,Vim Dishwashing Liquid- 500ml,1.0
2953,Meril Splash Milk & Kiwi Soap-100gm,3.0
2953,Lifeboy Lemon Fresh-150gm,2.0
2953,Teer Sugar-1Kg,2.0
2953,Rui Fish-M-(MNK),1.54
2953,Hilsha Fish(Small)-Pcs(Sajah),2.0
2953,Tomato L.C(kg),0.47
2953,Cucumber (Hybrid)-kg,0.89
2953,Green Chilli(kg),0.21
2953,Cabbage-Pc,1.0
2953,Nutella-180g,1.0
2953,Maggi 2min Masala-248g (Jumbo),1.0
2953,Kelloggs Chocos -110g,1.0
2813,BTC Foyel Birthday Benner-031,1.0
2813,Faysal Party Spray-73,1.0
2813,Faysal Candle -71,1.0
2813,Faysal Birthday Balloons- 04,1.0
2916,Noret 28,1.0
2916,Tawa,1.0
2916,Dhakna,2.0
2916,Hot Pot-,1.0
2916,Hot Mug,1.0
2958,Radhuni Spices Cumin-100gm,1.0
2958,Special Chinigura Rice-1Kg,2.0
2958,Rupchanda Soyabean-2Lt-PET,1.0
2958,Golden Raising-100gm(Kismis),1.0
2958,Fram Fresh Sour Curd(Yogh.) 500gm,2.0
2958,Onion Deshi(New)-kg,2.08
2958,Ginger Barmiz-(Kg),0.61
2958,Sweet Pumpkin(kg),0.76
2958,Sunshine Atta -2kg,1.0
2958,Radhuni Tehari Masala-45g,1.0
2958,Potato Deshi New-1kg,2.04
2958,Chicken Deshi (Pakistani) Cock,3.0
2958,Diamond Foil Paper-200/60 SQ,1.0
2958,Mug Pulse (Sona)-1kg,1.0
2958,Sun Chips Wasabi-35g,2.0
2958,Pabda Fish (Small) (HB),0.46
2958,Cucumber (Hybrid)-kg,0.67
2958,Lemon(Colombo)-Pc,3.0
2958,Prince Lacha Samai-200g(Pkt),2.0
2958,Garlic China Big-(kg),1.08
2958,Green Chilli(kg),0.19
2958,Carrot (China)-kg,0.24
2958,Cabbage-Pc,1.0
2958,Prince Cone Mehedi,1.0
2966,Shing Fish-(THR),0.66
2966,Meril Milk & Rose Soap 100gm,1.0
2966,Pabda Fish (Big),1.21
2966,Katol Fish (Small)-(MNK),2.1
2966,Tomato L.C(kg),0.7
2966,Poa Fish Small-(MNK),0.76
2966,Fresh Salt Premium-1kg,1.0
2966,ACI Pure Salt-1Kg,1.0
2979,Cardmom Big-50gm(Alachi),2.0
2979,Nut Meg 50g(Joy Fall),1.0
2979,Oral-B Gum Protect Tootbrush,1.0
2979,Kewra / Rose Water,2.0
2979,Prince Coconut-(pcs),1.0
2979,Lifebuoy Liquid Total Hand Wash-170ml,2.0
2979,C.Peanut Butter Chunky-340g,1.0
2979,Maltova BIB Pack 400gm,1.0
2979,Salmon Fire Box-1D,2.0
2979,Clean & Clear Tub-100ml,1.0
2979,Sandalina Sandal & Rose Soap-150gm,2.0
2979,Lifebuoy Liquid Total Handwash -170ml,2.0
2979,Kishwan Jhal Chanachur-250g,1.0
2979,BD White Vinegar- 650ml,1.0
2979,Oreo Chocolate Creme-133g,1.0
2979,Teer Advance Fortified Oil-8Ltr,1.0
2979,Soya Sauce-500ml,1.0
2979,Chocolate Digestive 145gm,2.0
2979,Wheel 2in1 Clean & Fresh Powder-1Kg,1.0
2979,Vim Dishwash Liquid- 250ml,4.0
2979,Star Masalla--50g,1.0
2979,Special Chinigura Rice-1Kg,1.0
2979,Diploma Milk Powder-500g,1.0
2979,Dove Beauty Cream Bar- 90gm White,1.0
2979,White Kazu Badam(Special)-100gm,2.0
2979,Mola Shutki-100gm,2.0
2979,Radhuni Falooda Mix Mango-250gm,1.0
2979,Chicken Samosa-250gm,1.0
2979,Chicken Spring Roll - 250gm,1.0
2979,Quality Plain Paratha 10Pcs-600gm,1.0
2979,Shrimp Fish Bagda,3.13
2979,Diploma Ins Milk Powder-1kg,3.0
2979,Kodomo Baby Bath-100ml,1.0
2979,Colgate Total Toothpaste-120gm,3.0
2979,Radhuni Falooda Mix Vanilla-250gm,1.0
2979,Bashun Paper Towel 1Ply- 250Pcs,2.0
2979,Brooke Bond Taaza Tea- 400gm,1.0
2979,Motor Vaja-30g,4.0
2979,Clear Men Cool Menthol-170Ml,1.0
2979,Oreo Chocolatey S. Biscuits-113.75g,1.0
2979,Surf Excel W Aloe Vera-1kg,1.0
2979,Alu Bukhra-200gm,1.0
2979,Pistachion-50gm(Pasta Dana),1.0
2979,Prince Sour Curd-500gm,1.0
2979,Quality Premiun Paratha 20Pcs-1300g,3.0
2979,Chicken Deshi (Pakistani) Cock,4.0
2979,Mr.Noodles Chi-8pcs-496gm,1.0
2979,Fun:Chocolate Pound Cake-80gm,3.0
2979,Kodomo Baby Lotion-200ml,1.0
2979,Lifebuoy Handwash Care -170ml,1.0
2979,Musur Pulse Kangaroo -1Kg (sp),1.0
2979,Teer Premium Lodized Salt- 1kg,2.0
2979,Aarong Liquid Milk-1/2Ltr,3.0
2979,Kodomo Baby Shampoo-100ml All,1.0
2979,H & S Anti Hairfall Shampoo-180ml,1.0
2979,Isubgool Pack-200g,1.0
2979,Hilsha Fish-M (Kg),1.53
2979,Green Chilli(kg),0.49
2979,Organikare(Pink Hand Wash +Refil)Combo,1.0
2979,Chocolate Cream Wafer Biscuit C&D-70gm,1.0
2979,Shan Biryani Masala-50gm,2.0
2979,Clove Lobongo-50g,1.0
2979,Oreo Original Biscuits-133g,3.0
2979,Blue Lady Body Spary-200ml,1.0
2979,Marks FCMP-500gm(F. Pack),2.0
2979,Ginger Barmiz-(Kg),0.89
2979,Bisk Club Potata Biscuit- 100g,3.0
2979,Coca Cola-2.25Lt(Pet),1.0
2979,Fay Toilet tissue White-180Sheets,4.0
2979,Livon Hair Serum 100ml,1.0
2979,Oral B Ultra Thin Sensitive Green 2+2,1.0
2979,B.B Tazza Black Tea -400g,1.0
2979,Ayesha Gas Lighter -56,1.0
2979,K Grisbi Biscuit-250gm,2.0
2979,ACI Pure Salt-1Kg,1.0
2979,Easy Mix Roast Masala-35g,3.0
2979,Radhuni Biriyani Masala-40g,3.0
2979,Chashi Aromatic Chinigura Rice-1Kg,3.0
2979,Pran hot Tomato Sauce-1000gm Jar,1.0
2979,Chicken Deshi Cock (Live),2.0
2979,Akher Sugar -2kg,2.0
2979,Fun:vanila Pound Cake-80gm,1.0
2979,Kishwan Chocolate Cookies-250gm,3.0
2979,Sunsilk Hijab Refresh Shampoo-330ml,1.0
2979,Fair & Lovely Multi V-100g,1.0
2340,Pran Jhatpot Plain Paratha-1600g,1.0
3026,White Plus Toothpaste- 80gm,1.0
3026,Vermicelli Samai-200gm,3.0
3026,Chanachur(Special)-350gm,1.0
3026,Mediplus Tooth Paste-140gm,1.0
3026,Revlon Flex Conditioner-20FL All,1.0
3026,Pandan Kaya Bread- 225g,1.0
3026,Alam Baby Frock-013,1.0
3026,Prince Lacha Samai-200g(Pkt),2.0
3026,Snickers -50gm(Buy 2 Get 1 Free),1.0
3026,Cotton Bud 120pcs Flat,1.0
3026,Aer Spray Fresh- 270ml,1.0
3026,Cassia Leaf-100gm (Tespata),1.0
3026,Harpic 1L B2 get 50tk Off,1.0
3026,Madhuban Oval Paan Masla,1.0
3026,Chicken Sausage-350gm,1.0
3026,China Hair Band -(5/23),1.0
3026,Aer Violet Air Freshner- 240ml,1.0
3026,RFL Diamond Mug 21-Blue,2.0
3026,Chaad Febrick Brightener-50ml,1.0
3026,Sweet Pumpkin(kg),0.71
3026,Hit Mosquitoes Aerosol 800ml(90tk Off),1.0
3037,Aci Salt-100mg (Bottle),1.0
3037,Rok Lemon Fresh Dishwashing Liquid-500ml,1.0
3037,Fortune KG Mustard Oil- 250ml,1.0
3037,White Kazu Badam(Special)-100gm,1.0
3037,Ramisa Papar-10Pcs,1.0
3037,Shrimp Fish Bagda,0.53
3037,Akher Sugar -1kg,2.0
3037,Coca Cola-2.25Lt(Pet),1.0
3037,Pastiano Long Cut Vermicelli Semai-450gm,1.0
3037,Nescafe Classic Jar-25gm,2.0
3037,Miss & Mrs Nail Polish-15ml,1.0
3037,Pusti Atta -2kg,1.0
3037,Pesta Nut-50g,1.0
3037,MP Safety Pin -01,3.0
3037,Nocilla Cocoa Spread-190g(cho),1.0
3037,Fish Papor-100gm,2.0
3037,Khondoker Fuler Jharu-56,1.0
3037,Zipbag Sandwich 165mmX150mm,1.0
3037,Muslim Fish Papor-100g,1.0
3037,Bashun Paper Towel - 250Pcs,1.0
3037,Magica Choco Fills Cookies Biscuit-220gm,1.0
3037,Seylon Pyramid Tea Bag-100gm,1.0
3037,China Party Balloon-20pcs (4/23),1.0
3037,Wheel 2in1 Clean & Fresh Powder-1Kg,2.0
3037,Tibet Ball Soap-130g,1.0
3037,Teer Fortified Soyabean Oil 3Ltr,2.0
3037,Diploma Milk Powder-500g,2.0
3037,Nido Growing Milk 1+ BIB - 350gm,1.0
3037,Prince Bread-800g (Special),1.0
3037,Sandalina Sandal Soap-125gm,1.0
3037,Ramisa-Fried Chira Masala Pkt-200gm,1.0
3037,Eon Dal Puri- 500gm,1.0
3037,G H. Premium Deshi Paratha-1300gm,1.0
3037,Bashundhara Paper Napkin-100p,1.0
3037,Rok Handwash Apple-350ml,2.0
3037,Funtastic Butter Cookies Jar -800gm,1.0
3037,Farlin Silicon Nipple in Jar Size-L,3.0
3037,GG Noris 1pc Pencils-5.7,1.0
3037,Polar Ice Cream Mango-1Ltr(Tub),1.0
3037,FE B.Day Heart Candle -001,1.0
3037,Sprite-1.25 Lt(Pet),1.0
3037,Lifebuoy Liquid Care Hand Wash-170ml,1.0
3037,Seylon Gold Bland Tea Bag- 100g,2.0
3037,RFL Lock & Like Cont 1100ml-917830,2.0
3037,Pop Corn(Khai Bhutta)-500gm,1.0
3037,Bashundhara Brown Atta-1kg,2.0
3037,HIT Cockroaches Spray 200ml,1.0
3037,RFLMonia Lock Cont Rtg-825ml,1.0
3037,Lamia Sharpner-51,1.0
3037,H. Kacha Fuska-200g,1.0
3037,Dust Boot (Bason)-500gm,1.0
3037,Golden Raisin (Kismis)-200gm,2.0
3037,P.D Pixie Toothbrush,2.0
3037,Hot Pran Tomato Sauce-500gm,2.0
3037,China Peanut-200gm Pkt,1.0
3037,Roti Chapati 20Pcs-1000g,1.0
3037,Akher Sugar -2kg,1.0
3037,Mr.Noodles Easy Masala-8pcs,1.0
3037,Monia Lock Rtg Container 1450ml-917828,1.0
3037,BTC Birthday Cap KomDami-51,2.0
3037,Memory Chanachur-400gm,1.0
3037,Lal Atta Roti -800gm,1.0
3037,MP Hijab Pin -61,1.0
3037,Ch. Water Pot-1000ml(05/23),1.0
3037,China Hair Band -(5/23),3.0
3037,GG Ereaser-02,1.0
3037,Belleame Toast Biscuit-250gm,1.0
3037,ACI Pure Salt-1Kg,1.0
3037,Confidence Salt-1Kg,1.0
3037,Chashi Aromatic Chinigura Rice-1Kg,4.0
3037,Harpic Power-500ml,1.0
3037,Green Chilli(kg),0.29
3037,Lassa Special Semai-500g(Pkt),2.0
3037,Chopstick Deshi Masala Noodles- 12pcs,1.0
3037,Prince Cone Mehedi,1.0
3037,RFL Tray 11.5,1.0
3037,Mama Vagina Gamsa-701,1.0
3037,RFL Trim Square Container 200ml- Trans,1.0
3037,Maggi Healthy Thai Soup-35g,2.0
3037,Flush Bathroom cleaning Liquid 500ml,1.0
3037,Dabur Chyawanprash-500g,1.0
3037,Eon Vegetable Singara- 400gm,1.0
3037,Beef Bone Full,2.82
3037,Cucumber (Hybrid)-kg,0.42
3037,Carrot (China)-kg,0.28
3037,Kath Badam-50gm,1.0
3063,Radhuni Kala Bhuna Masala 80gm,1.0
3063,Revive SunBlock-100ml,2.0
3063,PC Studio Nails-11.5ml,1.0
3063,Lilac Brightening Face Wash- 120ml,1.0
3063,Ramisa-Nakshi Pitha Box-4 Pcs,1.0
3063,Buter Halua-300g,1.0
3063,Isubgool Pack-50g,1.0
3063,Chicken (Deshi),2.12
3063,Beef Kima,0.52
3063,Prince Corn Flour-150gm,1.0
3063,B.Paper Napkin (Perfumed)-80Pcs,1.0
3063,Maggi 2min Masala-248g (Jumbo),1.0
3063,Maggi Noodles Masala Taste-496g,2.0
3063,Tibet Prickly Heat Powder-100gm,1.0
3063,R.Chanachur Premium Mix-200g,2.0
3063,Sharpner -22,1.0
3063,China Water Bottle (5/23),1.0
3063,Organikare Pink Hand Wash-250ml,1.0
3063,AD Osaka PVC Tape--61,1.0
3063,Sajeeb Soft Drink Powder Orange -250gm,2.0
3063,Misti Sob-100gm,1.0
3063,Nut Meg 50g(Joy Fall),2.0
3063,Kodomo Baby Shampoo-100ml All,1.0
3063,Onion Deshi(New)-kg,4.05
3063,UHT Strawberry Milk-200ml,2.0
3063,Jafran,1.0
3063,C.N Chicken Nuggets-250gm,1.0
3063,Piali Fish(Pachmishali),0.64
3063,Cow Lever-K,0.5
3063,Eye Of Arum(Tall) (Kachurmukhi)-kg,1.0
3063,Snack Guard (Chichinga)-kg,0.72
3063,Usta(kg),0.29
3063,Tal Misri (Sugar Candy)-200g,1.0
3063,Grape White Small (IIndian),0.2
3063,Chicken Deshi (Pakistani) Cock,1.0
3063,Kinley Club Soda -600ml,1.0
3063,Tetley Green Tea Bag- 25 {Lemon&Honey},1.0
3063,Fresh Atta-2kg,1.0
3063,Pesta Nut-50g,1.0
3063,Funtastic Ore Cream Biscuit-43gm,1.0
3063,Olympic Salcoti Elachi Cookies-80gm,1.0
3063,Lemon White Detergent Powder B3G1 -500Gm,2.0
3063,Ch.Pencil Bag (4/23),1.0
3063,Vaja Maskali Pulse-1kg,1.0
3063,Pran Chilli Powder-100gm,1.0
3063,Marks Cookies & Cream Flavour - 200ml,3.0
3063,Sunsilk conditioner Perfect Straight-80m,4.0
3063,White Plus Toothpaste- 80gm,1.0
3063,Fortune KG Mustard Oil- 250ml,1.0
3063,Cocola Salty Salted Bscuits- 100g,1.0
3063,Mmeory Salt Monekka Pkt-200g,1.0
3063,White Kazu Badam-50g,3.0
3063,Cock Roast (Deshi)-PC,4.0
3063,Magur Fish (THR),0.37
3063,AD Faber Castell Pencil HB/2B -1pis,3.0
3063,Capsicum Green,0.14
3063,Mojo Naga Can 250ml,1.0
3063,Fresh Premium Tea-400gm,1.0
3063,Bashundhara Atta-2kg,1.0
3063,Parachute Just For Baby Powder 200gm,1.0
3063,Dettol HW.170ml buy 2 Get Tiffin Box Free,1.0
3063,Ch Water Pot M- (4/23),2.0
3063,H.Black Pepper Powder-30gm,1.0
3063,China Hair Punch Clip-(5/23),1.0
3063,Pusti Mustard Oil-250ml,1.0
3063,Sunsilk Thick & Long Shampoo-330ml,1.0
3063,IDC Pringles Original-134g,1.0
3063,Chia Seed (Dana) New-100g,1.0
3063,China Peanut-200gm Pkt,1.0
3063,Prince Bread(Special)-400g,1.0
3063,Poa Fish Small-(Deshi),0.59
3063,Pabda Fish (Small) (HB),0.4
3063,Batashi Fish (HB),0.29
3063,Naspati(kg),0.89
3063,Lamia Hot Wheels Car Toy- 551,1.0
3063,Maggi Noodles Masala Blast-504g 8 Pack,1.0
3063,Cinnamon-100g (Daruchine),1.0
3063,Teer Fortified Soyabean Oil 3Ltr,2.0
3063,Complan Chocolate - 350gm Box,1.0
3063,Special Sugarcan Molasses,0.7
3063,Kazi Plain Paratha 10Pcs- 650gm,1.0
3063,Chicken (B-Skin),1.14
3063,Laitta Fish,1.0
3063,Apple(Gala),0.21
3063,BFL Foil Container 6pcs-510ml,1.0
3063,Mojo Cola Can 250ml,2.0
3063,Farm Fresh Ghee 200gm,1.0
3063,Parachute Advanced Oil-275ml,1.0
3063,Kolson Macarony-200gm All Flv.,2.0
3063,Parachute Coconut Oil-350ml,1.0
3063,Universe Khata Spiral-200page,1.0
3063,Savlon Freedom -8Pads,1.0
3063,Oreo Original Biscuits- 46.3/50gm,1.0
3063,Ifad Muri Toast - 350gm,1.0
3063,Cumin-100g,1.0
3063,Pistachion-50gm(Pasta Dana),1.0
3063,Pusti Soyabean Oil-5Ltr,1.0
3063,Clean&Clear Lemon Fresh F/W - 100ml,1.0
3063,Lusni 4Pcs Big,1.0
3063,Tokmadana-100gm,1.0
3063,Bele Fish Small,0.36
3063,Bata Fish(Small),0.52
3063,Lati Thik(Kg),0.53
3063,Brinjal Long (Thin)-kg,0.73
3063,Greens(Data Shak)-Pc,3.0
3063,Nescafe Original Can-240ml,1.0
3063,Pran Yogurt Sour Curd-500gm,1.0
3063,Bashundhara Paper Napkin-100p,1.0
3063,Aarong Ghee 200g,1.0
3063,Spring Air Fershner Flora-300ml,1.0
3063,EBY Lemon Facewash 100ml,1.0
3063,Pangas Fish Small (River),1.36
3063,Amul Kool Kesar FLV-150ml,2.0
3063,Vim Bar Lemon-125gm,2.0
3063,Onion LC New,3.98
3063,FCD Castor Oil B.P-70ml,1.0
3063,Kishwan Ghee Toast-200g,1.0
3063,Shrimp Fish Bagda,0.37
3063,Chira-500g,2.0
3063,Kachki Fish (THR),0.37
3063,Foli Fish,0.58
3063,Grape Black,0.29
3063,Meril Nail /P Remover-40ml,1.0
3063,Olympic Energy Plus Malai Bis-45gm,3.0
3063,EBY Rose Water Mist Tonar 120ml,1.0
3063,Ready Koi Fish Deshi Medium,0.56
2834,Naspati(kg),1.07
2834,Orange (Sa) Kg,1.08
2834,Parashute Beli Lite 200ml,1.0
2873,Ch Water Pot M- (4/23),2.0
2873,Ch. Lunch Box (05/23),2.0
2873,Cerelac Wheat With 3 Fruits-400gm,1.0
2873,Horlicks Classic Malt-450gm,1.0
2967,Kaikka Fish (Sea),1.06
2967,Kachki Fish (THR),0.27
2967,Grass Curp Fish-(MNK),3.91
2996,"Cerelac Mixed Fruits & Wheat Fruits,Ble-400gm",1.0
2996,China Toy(05/23),1.0
2996,Quality Plain Paratha 10Pcs-600gm,1.0
2996,Bashundhara Atta-2kg,1.0
2996,Coke Org /250 ml,1.0
2996,China Car Toy(05/23),1.0
2996,Doodles Stick Noodles-300gm,1.0
2996,Alam Baby Dress-031,1.0
2996,Musur Pulse Kangaroo -1Kg (sp),1.0
2996,China Baby Football-(5/23),1.0
3070,Piller,2.0
3070,Dhakna,2.0
3070,Jafran,1.0
3070,Hot Mug,1.0
3070,Tawa,3.0
3104,T.Laundry Soap-130g (Green),3.0
3104,Miss & Mrs Kajal-.35g,1.0
3104,Chepa Shutki-100gm,1.0
3104,Prince Cone Mehedi,4.0
3104,L.A Girl Pro. Conceal HD- 3pcs,1.0
3104,Lakme Perfecting L Foundation-27ml,1.0
