order_id,itemName,value
ORD049128,Pepsodent Gremichek+ Toothpaste-100gm,1
ORD049128,Prince Noli Toast-250g,1
ORD049128,Savlon Active Hand Wash-250ml,1
ORD049128,Trisa Fresh Super C Brush-90006,1
ORD049133,ACI Pure Salt-1Kg,1
ORD049133,Bashu. Toilet Tissue (White),1
ORD049133,Chira-500g,1
ORD049133,Cocola Champion Biscuits-65g Choco,1
ORD049133,Colgate Herbal Toothpaste-100gm,1
ORD049133,Dan Cake-Chocolate Dry Cake-300gm,1
ORD049133,Dano Instant -500g Pack,1
ORD049133,Farm Fresh Butter-200gm,1
ORD049133,Fresh Paper Napkin 100pcs,1
ORD049133,Garlic Powder-100g,1
ORD049133,Ladies Finger (Vendi)-kg,1
ORD049133,Lati Thik(Kg),1
ORD049133,Lifeboy Liquid Hand Wash(Lemon F)-170ml,1
ORD049133,Lux Soft Skin Body Wash-245ml,1
ORD049133,Madina VIP Morium Dates-500gm,1
ORD049133,Maggi Healthy Thai Soup-35g,1
ORD049133,Mr. Noodles Korean S Spicy- 248gm,1
ORD049133,Olympic Tim Tim Pineapple Cream Bis-272g,1
ORD049133,Pran Aromatic Rice-2kg,1
ORD049133,Pran Dhaka Cheese-200gm,1
ORD049133,Prince Special Chanachur-150gm,1
ORD049133,Queens Nun Bread- 250g,1
ORD049133,Real Chocolate Wafer Roll-50gm,1
ORD049133,Schick 2 Exacta Women-5+2,1
ORD049133,Trix Lemon Soap - 300g,1
ORD049133,Usta(kg),1
ORD049133,Vermicelli Samai-200gm,1
ORD049133,Wheel 2in1 Clean & Fresh Powder-1Kg,1
ORD049126,Morium Super Dates- Kg(Loose),1
ORD049126,Pusti Atta -2kg,1
ORD049218,Beef Bone Full,1
ORD049218,Marks FCMP-1Kg(F.Pack),1
ORD049218,Milk Vita Sour Curd-500gm,1
ORD049218,Mutton(1),1
ORD049219,Capsicum Green,1
ORD049219,Fresh Maida-2kg,1
ORD049219,Muslim Fuljhuri Pitha,1
ORD049219,P. Chicken Breast,1
ORD049219,Potato Bogura-1kg,1
ORD049219,Ramisa Papar-10Pcs,1
ORD049219,RD Coffee Milk B2 G1-200ml,1
ORD049644,Bashundhara Paper Napkin-100p,1
ORD049644,China Toilet Brush (4/23),1
ORD049644,Maggi Noodles Masala Taste-496g,1
ORD049644,Prince Ovaltin Cake(B),1
ORD049644,Quality Premiun Paratha 20Pcs-1300g,1
ORD049644,Sagu-250g,1
ORD050154,Amon Rice -Kg (Lose),1
ORD050154,Borboti(kg),1
ORD050154,Lemon Elachi-Pc,1
ORD050154,Mola Shutki-100gm,1
ORD050154,Rui Fish (S1)-(MNK),1
ORD050154,Usta(kg),1
ORD050292,CBL Munchee Choco-Mo White Chocolate100g,1
ORD050292,Kazi Chicken Nuggets Original-250g,1
ORD050292,Kazi Spicy Chicken Meat Balls-250g,1
ORD050288,Aarong Pasturized FC Milk 1000ml,1
ORD050288,C.N Plain Paratha 20pcs-1300gm,1
ORD050288,Prince Borhani-1000ml,1
ORD050476,Chicken (Deshi),1
ORD050476,Milk Vita Liquid Milk-1Ltr,1
ORD050476,Prince Lacha Samai-200g(Pkt),1
ORD050476,Sensitive Ex Pepsodent Toothpaste-80g,1
ORD050940,Akher Sugar -1kg,1
ORD050940,Cosco Soap 30gm,1
ORD050940,Fast Wash Detergent Powder-1000g,1
ORD050940,First Choice Salted Biscuits-180g,1
ORD050940,Green Mango(kg),1
ORD050940,HRC Clone Tea-400gm Poly,1
ORD050940,K Grisbi Biscuit-250gm,1
ORD050940,Kolson Vermicelli-200g,1
ORD050940,Master Hair Band -021,1
ORD050940,Muslim Jhal Monekka-200g,1
ORD050940,Muslim Soft Monekka-200g,1
ORD050940,Olympic Biscoti Cookies-80gm,1
ORD050940,Olympic Marie Gold Biscuits-190gm,1
ORD050940,Prince Lacha Samai-200g(Pkt),1
ORD050940,Prince Ovaltin Cake(B),1
ORD050940,Sajna(kg),1
ORD050940,Tomato L.C(kg),1
ORD050940,Usta(kg),1
ORD051152,AG French Fries-500g,1
ORD051152,AG Mini Chicken Spring Roll-250g,1
ORD051152,Chicken (B-Skin Less),1
ORD051152,Chicken (Deshi),1
ORD051152,Prince Bread(Special)-400g,1
ORD051152,Rin Advanced-500gm,1
ORD051152,Teer Atta 2kg,1
ORD051152,Teer Maida-2kg,1
ORD051152,Vatika Enriched Coconut Hair Oil-150ml,1
ORD051150,Ahmed Tomato Hot Sauce-340g,1
ORD051150,B.B Tazza Black Tea -400g,1
ORD051150,Boot Pulse(Broken)1Kg,1
ORD051150,Chicken Deshi (Pakistani) Cock,1
ORD051150,Chira-500g,1
ORD051150,Eye Of Arum(Tall) (Kachurmukhi)-kg,1
ORD051150,G H. Premium Deshi Paratha-1300gm,1
ORD051150,Garlic China Big-(kg),1
ORD051150,Haiko Mace Powder-20g,1
ORD051150,kalibaush Fish-Big (HB),1
ORD051150,Laita Shutki-200g,1
ORD051150,Laitta Fish,1
ORD051150,Net Pumpkin (Jali Kumra)-Pc,1
ORD051150,Nutmeg Powder-20g,1
ORD051150,Pigeon-1PC,1
ORD051150,Poa Fish Small-(Deshi),1
ORD051150,Prince Tiffin Bon,1
ORD051150,Queens Nun Bread- 250g,1
ORD051150,Ramisa Dal Vaja-200g,1
ORD051150,Ramisa Jhal Munakka-200gm,1
ORD051150,Ramisa Mug Dal Vaja-200g,1
ORD051150,Rupchanda(Big)-(THR),1
ORD051150,Vim Bar Lemon-125gm,1
ORD051150,Wheel 2in1 Clean & Fresh Powder-1Kg,1
ORD029587,Nescafe Original Coffee-200g,1
ORD029587,Prince Square Toast-250gm,1
ORD029587,R.Chanachur Premium Mix-200g,1
ORD039947,Ladies Finger (Vendi)-kg,1
ORD039947,Parboil (Potol)-kg,1
ORD039947,Snack Guard (Chichinga)-kg,1
ORD039947,Sweet Pumpkin(kg),1
ORD039947,Teer Sugar-1Kg,1
ORD039077,Chia Seed (Dana) New-100g,1
ORD039077,China Body Majuni (05/23),1
ORD039077,Johnsons Baby Lotion- 100ml,1
ORD039077,Johnsons Milk Rice Baby Lotion- 100ml,1
ORD039077,Marks Cookies & Cream Flavour - 200ml,1
ORD039077,Savlon Antiseptic Liquid 56ml,1
ORD039073,H&S A D Shampoo Smooth & Silky- 180ml,1
ORD039073,Omuda Silver Nailcutter-3061,1
ORD039072,Sweet Pumpkin(kg),1
ORD039072,Usta(kg),1
ORD039071,Funtastic Toni Toast- 210g,1
ORD039071,Motor Vaja-15g,1
ORD039071,Peanut Butter Sandwich 125g,1
ORD039071,Prince Noli Toast-250g,1
ORD051239,Cassia Leaf-100gm (Tespata),1
ORD051239,China Jhilmil Majuni (4/23),1
ORD051239,Diamond Allu Foil Paper- 46.7Cm,1
ORD051239,Pabda Fish (Small) (HB),1
ORD051239,Parachute Skin Pure Olive Oil-200ml (2 in 1),1
ORD051239,Pusti Atta -2kg,1
ORD051239,Radhuni Biriyani Masala-40g,1
ORD051239,Teer Soya Oil 2Lt(Bottle),1
ORD051234,Ch Balloon-20pcs pkt (5/23),1
ORD051234,Chicken Meat Ball-250gm,1
ORD051234,Haiko Baking Powder- 150g,1
ORD051234,Harpic D Shurokkha Offer- 20tk Off,1
ORD051234,Mug Pulse (Sona)-1kg,1
ORD051234,Pran Aromatic Rice-2kg,1
ORD051234,Pusti Maida -2Kg,1
ORD051234,Trix Lqd 250ml D W(Lemon),1
ORD051233,7Up 2Ltr,1
ORD051233,Akher Sugar -1kg,1
ORD051233,Arla Dano Daily Pushti-200gm Pack,1
ORD051233,B Toilet Tissue Extra Saving Pack 4Rolls,1
ORD051233,BD Kheer Mix-150g,1
ORD051233,Buter Halua-300g,1
ORD051233,Chicken Tikka Kabab-10Pcs,1
ORD051233,Dreem Jelly Straw-70gm,1
ORD051233,Jafran,1
ORD051233,Pesta Nut-50g,1
ORD051233,Pran Chatpati Masala(50g),1
ORD051233,Prince Borhani-2Ltr,1
ORD051233,Prince Dubli Pulse-1kg,1
ORD051233,Ramdhoni-50gm,1
ORD051233,Safety Plus Glass Cleaner Refil-350ml,1
ORD051233,Savlon Liquid-500ml,1
ORD051233,Starship Cond. Milk 397g,1
ORD051233,Zipbag Sandwich 165mmX150mm,1
ORD051242,Chashi Aroma.Chinigura Rice-2kg,1
ORD051242,China Steel Majuni Single-(4/23),1
ORD051242,CloseUp Toothpaste-100g,1
ORD051242,Diploma Milk Powder-500g,1
ORD051242,Fresh Refined Sugar-1000gm,1
ORD051242,Fresh Soyabean Oil-1Lt.,1
ORD051242,Fresh Toilet Value Pack 4 Pcs,1
ORD051242,G.Aer Car Freshner Sea Breeze-10gm(B3G1Free0,1
ORD051242,Garnier Bright C Serum Mask- 28g,1
ORD051242,Haiko Baking Soda-40gm,1
ORD051242,Lux Gardenia Blossom Soap- 170g,1
ORD051242,Naspati(kg),1
ORD051242,Prince Tiffin Bon,1
ORD051242,Q Omega 3 Enriched Egg (1 Dozen),1
ORD051242,Rin Advanced-1000gm,1
ORD051242,Sanjida Wash Net-54,1
ORD051242,Teer Atta 2kg,1
ORD051242,Teer Soyabean Oil-1Ltr,1
ORD051242,Trix Lemon Soap - 125g,1
ORD051242,Vim Bar Lemon-125gm,1
ORD051242,Vim Dishwash Liquid- 250ml,1
ORD051242,Vim Dishwashing Powder-500Gm,1
ORD051237,Batashi Fish (HB),1
ORD051237,Mango Himsagor-kg,1
ORD051237,Vegetable Spring Roll,1
ORD051235,Eye Of Arum(Tall) (Kachurmukhi)-kg,1
ORD051235,Mango Gobindo Vog,1
ORD051235,Tomato Sour Deshi-B (kg),1
ORD051240,Amra(kg),1
ORD051240,Bele Fish Small,1
ORD051240,Gulsha Fish(Small)-(HB),1
ORD051240,Mola Fish (THR),1
ORD051240,Odonil Air Freshner Lavender Meadows- 48gm,1
ORD051240,Shrimp Fish Bagda,1
ORD051240,Zipbag 20Bag 260mmX280mm,1
ORD051236,Ch. P. Hanger (4/23),1
ORD051236,China PVC Ball (5/23),1
ORD051290,Aarong Liquid Milk-1/2Ltr,1
ORD051290,ACI Pure Salt-1Kg,1
ORD051290,Bashundhara Atta-2kg,1
ORD051290,Cardmom-50gm(Alachi),1
ORD051290,Carrot (China)-kg,1
ORD051290,Cinnamon-200g (Daruchine),1
ORD051290,Cow Stomach-K,1
ORD051290,Mug Pulse (Sona)-1kg,1
ORD051290,Musur Pulse Kangaroo -1Kg (sp),1
ORD051290,Radhuni Kheer Mix 150gm,1
ORD051290,Radhuni Spices (Corinder)-100gm,1
ORD051290,Special Chinigura Rice-1Kg,1
ORD051301,Beef Bone Full,1
ORD051301,Binimoy Cartoon File -022,1
ORD051301,Binimoy Cartoon File -051,1
ORD051301,Brooke Bond Taaza Black Tea-200g,1
ORD051301,Ch.Vegetable/Fruits Peeler (5/23),1
ORD051301,China Baby Stiker (4/23),1
ORD051301,F Clarks Ess 28ml(Vanilla),1
ORD051301,G H Deshi Paratha(Family pack)-1300gm,1
ORD051301,GC Instant Shine Sponge-11ml,1
ORD051301,Haiko Agar Agar-30g,1
ORD051301,Kodomo Baby Bath-200g,1
ORD051301,Maggi Masala Noodles Family Pack-992gm,1
ORD051301,Maggi Vegetable Soup 4Pcs-25gm,1
ORD051301,Mixed Powder Masalla-100gm,1
ORD051301,Pran Puffedi Rice-250gm,1
ORD051301,Queens Egg Bread- 125g,1
ORD051301,Ramisa Diabetes Murali-200gm,1
ORD051301,Ramisa Mug Dal Vaja-200g,1
ORD051301,Special Chinigura Rice-1Kg,1
ORD051301,Sunsilk Black Shine Shampoo-330ml,1
ORD051301,Sunsilk Hijab Refresh Shampoo-330ml,1
ORD051301,Super Refined Naphthalene +/- 50P,1
ORD051301,Teer Premium Lodized Salt- 1kg,1
ORD051301,Teer Sugar-1Kg,1
ORD051301,Vim Bar Lemon-125gm,1
ORD051301,Wheel Laundry Soap 125g,1
ORD051301,White bread Small-300gm,1
ORD051304,Ch. Tawa-30cm(05/23),1
ORD051304,Hup Seng C Cracker - 225g,1
ORD051304,Kinder Joy Chocolate-20g (girls),1
ORD051304,Madina VIP Morium Dates-1kg,1
ORD051303,Beef Kima,1
ORD051303,Faysal Colour Balloon-04,1
ORD051303,Hilsha Fish Big-(MNK)-Pcs,1
ORD051303,Milk Vita (Ghee)-200g,1
ORD051303,Mutton (Head),1
ORD051303,Omega 3 Enriched Egg-12pcs-T03,1
ORD051303,Puck Cream - 160gm,1
ORD051303,Quality Brown Box Egg-1Dzn,1
ORD051302,Aarong Laban-250ml,1
ORD051302,Aluminium Foil Container 12pcs-510ml,1
ORD051302,Ch Water Pot-500ml (4/23),1
ORD051302,Fanta Orange Drink-250ml,1
ORD051302,Prince Bread(Special)-400g,1
ORD051302,Prince Special Saltest(400g)Bk,1
ORD051302,Sensodyne Fresh Mint Toothpaste-75g,1
ORD051453,Akrut--50g,1
ORD051453,Kath Badam-50gm,1
ORD051453,Linseed (Tishi)-250g,1
ORD051453,White Kazu Badam-50g,1
ORD051547,Akher Sugar -1kg,1
ORD051547,Apple Green,1
ORD051547,Bashundhara F Soyabean Oil-5L,1
ORD051547,Belleame Coconaoir-240gm,1
ORD051547,Cassia Leaf-100gm (Tespata),1
ORD051547,Champignons Mushrooms Whole-400gm,1
ORD051547,Cinnamon-100g (Daruchine),1
ORD051547,Confidence Salt-1Kg,1
ORD051547,Dabur Herbal.P Toothpaste-160gm,1
ORD051547,Deshi Paratha-1600g(Mega Family Pack),1
ORD051547,Dettol Cool Soap -125gm,1
ORD051547,Dettol Fresh Odour protection Lemon-125g,1
ORD051547,Diamond Foil Paper-200/60 SQ,1
ORD051547,Dove Beauty Bar Pampering-90gm,1
ORD051547,Dust Rice(Atob)-1KG,1
ORD051547,Everest Chhole masala-50gm,1
ORD051547,EverestGaram Masala-50gm,1
ORD051547,Farm Fresh UHT -200ml,1
ORD051547,Finlay E. Breakfast Tea-62.5g,1
ORD051547,Golda Fish XL,1
ORD051547,Hilsha Fish(Small)-Pcs(Sajah),1
ORD051547,Hilsha Fish-Medium-Pcs,1
ORD051547,Imperial Leather Soap-115g,1
ORD051547,Lacys Aluminium Foil(45cmx7.6m)-37.5SFt,1
ORD051547,Mediplus Toothpast-70g,1
ORD051547,Milk Vita (Ghee)-200g,1
ORD051547,Mirzapore Best Leaf Tea-400g,1
ORD051547,Mola Fish (THR),1
ORD051547,Mug Cover-202A,1
ORD051547,Mug Cover-205A,1
ORD051547,Mug Pulse (Sona)-1kg,1
ORD051547,Musur Pulse Kangaroo -1Kg (sp),1
ORD051547,Pangas Fish Small (River),1
ORD051547,Parachute Coconut Hair Oil 100ml,1
ORD051547,Pusti Soyabean Oil-1Ltr Poly,1
ORD051547,Radhuni Chilli Flakes-40gm,1
ORD051547,Radhuni Fish Curry Masala-20g,1
ORD051547,Radhuni Kabab Masla-50gm,1
ORD051547,Radhuni Spices (Corinder)-100gm,1
ORD051547,RFL Fkat Lid,1
ORD051547,Rupchanda Soyabean-5Ltr,1
ORD051547,Sajeeb Pancake Mix-500gm,1
ORD051547,Select Plus Anti D Shampoo-75ml,1
ORD051547,Shamuk Pitha-Pkt,1
ORD051547,Shan Achar Gosht Masala-50g,1
ORD051547,Shole Fish Big (THR),1
ORD051547,Sun Chips Mix Masala-35gm,1
ORD051547,Thai Papaya Ripe Red Lady,1
ORD051547,Vim Bar Lemon-125gm,1
ORD051547,Vim Dishwash Liquid- 250ml,1
ORD051547,Yusera Hand Wash -170ml (Spain)Refill,1
ORD041444,Chicken (Deshi),1
ORD041444,Sweet Pumpkin(kg),1
ORD041442,Beef Bone Full,1
ORD041442,Beef Without Bone Special,1
ORD041442,Shrimp Fish Bagda,1
ORD041442,Teer Whole Wheat Atta 2Kg,1
ORD042742,Calender Pineapple,1
ORD042742,Chicken (B-Skin Less),1
ORD042742,Khondoker Sholar Jharu-02,1
ORD042742,Teer Premium Lodized Salt- 1kg,1
ORD051546,BD Chilli Powder (100gm),1
ORD051546,Coriander Powder(100gm),1
ORD051546,Cumin Powder(50gm),1
ORD051546,Lux Rose Soap-150gm,1
ORD051546,Milk Vita (Ghee)-200g,1
ORD051546,Mixed Masalla-100gm,1
ORD051546,Pabda Fish (Big),1
ORD051546,Pran Aromatic Rice-2kg,1
ORD051546,Pure it Micro Fiber Mesh,1
ORD051546,Turmeric Powder(100gm),1
ORD051546,Vermicelli Samai-200gm,1
ORD051546,Wood Apple Small (Bell),1
ORD051548,Hazrat Ali Cheese Bakorkhani-400gm,1
ORD051548,kalibaush Fish-Big (HB),1
ORD051548,Mango Himsagor-kg,1
ORD051548,Tengra Fish,1
ORD051552,Bele Fish (Big)-(MNK),1
ORD051552,Coca Cola-600ml(Pet),1
ORD051552,Korolla(Big)-kg,1
ORD051552,Radhuni Mejbani Beef masala-68g,1
ORD051552,Rui Fish (S1)-(MNK),1
ORD051552,Rupchanda(Small) (THR),1
ORD051552,Shing Fish-(THR),1
ORD051552,Shrimp Fish Golda(Medium)-(STR),1
ORD051773,Bakemans Lexus Biscuit-58gm,1
ORD051773,Cheesy Bites-40gm,1
ORD051773,Lux Soft Glow -35g (4pcs Combo),1
ORD051771,Belleame Cremo Biscuit- 90g,1
ORD051771,Ispahani Butterful Biscuit- 75g,1
ORD051771,Shero Cream Biscut - 85gm,1
ORD052020,ACI Nutrilife F.E Rice Bran Oil-5ltr,1
ORD052020,Barley For Eating-200gm,1
ORD052020,Dr Razes NA.E Oil Air F.Floral Oil-150g,1
ORD052020,Funtastic Hebby Energy Biscuits-200gm(B3G1),1
ORD052020,Harpoon Toilet Cleaner- 750ml,1
ORD052020,Ifad Choco Kaju Butr Fr Orng-820g,1
ORD052020,Musur Pulse Deshi-1Kg,1
ORD052020,Sajeeb Kolson Vermicelli Semai (B2G1),1
ORD052020,Sepnil Sanitizing HW-170ml (B3G1),1
ORD052020,Snickers Chocolate-50gm,1
ORD052021,Dolphin Nata de Coco Drink (All)-270gm,1
ORD052021,Oral-B Criss Cross Toothbrush- B2 G1,1
ORD052021,Stute Cranberry Juice-1.5L,1
ORD052022,Aarong Ghee 200g,1
ORD052022,BD Garam Masla-50gm,1
ORD052022,Capsicum Green,1
ORD052022,Dove Hair Fall Rescue Shampoo-330ml,1
ORD052022,Dove Hijab Natural Shampo-330ml,1
ORD052022,Dream Food Colour(Orange)-28ml,1
ORD052022,Ever Glow Men Intense White FW-100ml,1
ORD052022,Layerr Shot Red Stalion BS-135Ml,1
ORD052022,Tang orange Flavoured Instant Drink Powder 75gm,1
ORD039946,Apple(Gala),1
ORD039946,Grapes (Red),1
ORD040169,China Peanut-200gm Pkt,1
ORD040169,Hilsha Fish Big-(MNK)-Pcs,1
ORD040169,Maggi 2min Masala-248g (Jumbo),1
ORD040169,Oreo Mini Cup Biscuits-20.4g,1
ORD040362,Gluco Max D- 200gm,1
ORD040362,Prince Bread(Special)-400g,1
ORD040362,Prince Orange Jelly-250gm,1
ORD040362,Sajeed ChocoMoo Chocolet-135g,1
ORD041043,Diploma Milk Powder-500g,1
ORD041043,Nutella-180g,1
ORD041043,Ruchi Red Chilli Sauce-360gm,1
ORD041235,Katol Fish XL-(River),1
ORD041235,Maggi Masala Noodles 12Pcs-744g,1
ORD041235,Wheel 2in1 Clean & Fresh Powder-1Kg,1
ORD042103,Coca Cola-2.25Lt(Pet),1
ORD042103,Ma SS Glass -57,1
ORD042103,Rupchada Chinigura Rice 1kg,1
ORD042103,SKB Plate Both Side Mirror -24cm,1
ORD042103,Sprite-600ml (Pet),1
ORD033349,Chicken Deshi Cock (Live),1
ORD033349,Ginger Barmiz-(Kg),1
ORD033349,Hilsha Fish-M (Kg),1
ORD033349,Musur Pulse Kangaroo -1Kg (sp),1
ORD044504,Chola Pulse-1kg,1
ORD044504,Rin Advanced-2kg,1
ORD044507,Aer Spray Fresh- 270ml,1
ORD044507,Milk Vita Butter-200g,1
ORD044507,Prince Bread(Special)-400g,1
ORD044507,Teer Whole Wheat Atta 2Kg,1
ORD044533,Cucumber Deshi (kg),1
ORD044533,Sajna(kg),1
ORD044815,AMA 3in1 Coffee-6Pcs (combo),1
ORD044815,BE Coffee Nut- 200gm,1
ORD044815,Fresh Oyster Mushroom - 150gm,1
ORD044815,Good Life Mozzarella Cheese-200gm,1
ORD044815,Loreal Hair Wax Hard-150ml,1
ORD044815,Motor Vaja-15g,1
ORD044815,Nescafe Creamy Latte- 6Pcs-18g,1
ORD044815,Quality Smoked Chicken Salami-200g,1
ORD044815,Ramisa Jamai Pitha - 150gm,1
ORD044815,Sun Papor Chips-18gm,1
ORD044815,Sun Prawn Crackers Chips - 20gm,1
ORD044815,Sunsilk conditioner Perfect Straight-80m,1
ORD045170,Beef Bone Full,1
ORD045170,Magur Fish (THR),1
ORD045170,Pran Nazirshail Rice -5Kg,1
ORD045170,Shole Fish Big (THR),1
ORD045170,Shrimp Fish Bagda,1
ORD045170,Teer Soya Oil 2Lt(Bottle),1
ORD045170,Teer Sugar-1Kg,1
ORD045170,Tip Biscuit Super Saver Pack-200gm,1
ORD042743,AD Plastic File Bag-012,1
ORD042743,Ch. Pencil Box (4/23),1
ORD042743,China Knife Set-(5/23),1
ORD042743,Starship Chocolate Milk-200ml,1
ORD042740,Milk Vita Liquid Milk-1Ltr,1
ORD042740,Prince Tiffin Bon,1
ORD042740,Teer Atta 2kg,1
ORD044534,Baby Corn(Fesh),1
ORD044534,Bottle Guard Big(Lau)-Pc,1
ORD044534,Carrot (China)-kg,1
ORD044534,Fresh Beet-Pc,1
ORD044534,Lati Thik(Kg),1
ORD044532,Frooto Mango Juice-500ml,1
ORD044532,KurKure Naughty Tomato 37gm,1
ORD044532,Wood Apple Big (Sorbot Bell),1
ORD037818,Beef Bone Full,1
ORD037818,C.N Plain Paratha 20pcs-1300gm,1
ORD039069,Muslim D Khurma-200g,1
ORD039069,Prince Sweet Toast Biscut-400gm,1
ORD039069,Ramisa-Murali Pkt-200gm,1
ORD039067,Chicken (B-Skin),1
ORD039067,Cock Roast (Deshi)-PC,1
ORD039067,Mutton (Special)-Kg,1
ORD039074,Assorted DSGN Scarf Pin-PSAP 1pcs,1
ORD039074,Bismillah Hair Comb (Chiruni)- 02,1
ORD052023,Bakemans Choco Boost-250gm,1
ORD052023,BD Dry Cake Biscuit-300g,1
ORD052023,BD Food Chanachur(280gm),1
ORD052023,Dan Cake-Dry Cake 300gm,1
ORD052023,Dry Cake 400gm(BK),1
ORD052023,Fit Biscuite -130gm,1
ORD052023,Ispahani Lexus Biscuit-150g,1
ORD052023,Mr. Energy Instant Biscuit-240gm,1
ORD052023,NAJ Special Toast Biscuits -300gm,1
ORD052023,Oreo Chocolatey S. Biscuits-113.75g,1
ORD052023,Quality Biscuts 400g Pot (Bk),1
ORD052024,Ma Steel Mug-031,1
ORD052024,SKB Mixed Bowl-30cm,1
ORD052024,SKB Plate Both Side Mirror -24cm,1
ORD052029,Belleame Chocolate Fondue-180gm,1
ORD052029,CBL Munchee Chocolate Wafer-100g,1
ORD052029,Chocolate Digestive 145gm,1
ORD052029,Digestive Plain Biscuits- 120gm,1
ORD052029,Funtastic Ore Cream Pineapple,1
ORD052032,Chicken (B-Skin Less),1
ORD052032,Jhok Mok Dishwash Bar 300gmB2 get 100gm Free,1
ORD052032,Musur Pulse Deshi-1Kg,1
ORD052032,Prince Plain Cake(B),1
ORD052032,Toi Moi Cho C Wafer Biscuits-1p,1
ORD052031,Meant Leaf (Pudina Leaf)- Pc,1
ORD052031,Pepsi-2Lt(Pet),1
ORD052033,Bacha Boot Pulse 1Kg,1
ORD052033,Belleame Golden Cremo Biscuit-90g,1
ORD052033,Butter Bite-100g,1
ORD052033,China Knife Set-(5/23),1
ORD052033,Dark Chocolate Digestive-130g,1
ORD052033,Fun Crack- 50g,1
ORD052033,Mr.Cookie- 39gm Small,1
ORD052033,Olympic Biscoti Cookies-80gm,1
ORD052033,Olympic Premium Toast Biscuits-275gm,1
ORD052033,Olympic Saltes Classic Biscuits-50g,1
ORD052033,Prince Bread(Special)-400g,1
ORD052033,Prince Special Ovaltine Biscuite-400g,1
ORD052033,R.Chanachur Bar-b-Q-500gm,1
ORD052036,Aarong Pasturized FC Milk 1000ml,1
ORD052036,ACI Pure Salt-1Kg,1
ORD052036,Adorsho Lipi Book- 02,1
ORD052036,Amra(kg),1
ORD052036,AS Baby Dropper Feeding Device,1
ORD052036,AS Breast Feeling Milk,1
ORD052036,AS PP Feeding Bottle-150ml,1
ORD052036,Bashundhara Atta-2kg,1
ORD052036,Bashundhara Suji-500g,1
ORD052036,Chicken Deshi Cock (Live),1
ORD052036,China Cloth Clip 16.P Set (5/23),1
ORD052036,China Magic Slate -(5/23),1
ORD052036,Crystal Bowl 2.6Ltr-72110,1
ORD052036,DR Ruchi mixed Fruit Jam 400gm,1
ORD052036,Freedom Heavy Flow Wings-16pads,1
ORD052036,Kamrul Fridge Cover-022,1
ORD052036,Kamrul Oven Cover-051,1
ORD052036,Koi Fish Big (HB),1
ORD052036,Laitta Fish,1
ORD052036,Meril Baby Lotion-100ml,1
ORD052036,Meril Baby Top To Toe Wash -200ml,1
ORD052036,Mirzapore Best Leaf Tea-400g,1
ORD052036,Mug Pulse (Sona)-1kg,1
ORD052036,Musur Pulse Kangaroo -1Kg (sp),1
ORD052036,Naspati(kg),1
ORD052036,Nescafe Creamy Latte- 6Pcs-18g,1
ORD052036,Onion LC New,1
ORD052036,Plastic Straws 4pcs- 59,1
ORD052036,Pomegranate (Mitulla)-B,1
ORD052036,Potato Deshi New-1kg,1
ORD052036,Prince Dubli Pulse-1kg,1
ORD052036,Sanjida Wooden Khunti-51,1
ORD052040,HP 750+LYS 500ml,1
ORD052040,Jhok Mok Dish Wash Bar 100g B3 G1,1
ORD052040,Laita Shutki-200g,1
ORD052040,Pozzy Wet Wipes-120Pcs,1
ORD052040,Vim Dishwash Liquid- 250ml,1
ORD052037,Bas. Kitchen Towels 1Roll,1
ORD052037,Diploma Milk Powder-500g,1
ORD052037,Dry Boroi-1kg,1
ORD052037,Harpic Power-500ml,1
ORD052037,Ladies Finger (Vendi)-kg,1
ORD052037,Laitta Fish,1
ORD052037,Potato Deshi New-1kg,1
ORD052037,R.Spices(Turmaric)-100g,1
ORD052037,Rin Liquid Detergent -800ml,1
ORD052037,Rok Liquid Dishwash-250ml(Buy2 Get1 Free),1
ORD052037,Safe Hand Liquid Hand Wash 180ml B2 G1,1
ORD052037,Sunshine Muri-500gm,1
ORD052037,Teer Fortified Soyabean Oil 3Ltr,1
ORD052037,Wheel 2in1 Clean & Fresh Powder-1Kg,1
ORD052041,Ayir Fish (Medium )-(HB),1
ORD052041,Bele Fish Small,1
ORD052041,Mola Fish (THR),1
ORD052041,Pomegranate (Mitulla)-B,1
ORD052041,Shole Fish Big (THR),1
ORD052041,Tengra Fish,1
ORD052041,Thai Guava,1
ORD052038,Akher Sugar -1kg,1
ORD052038,Queens Burger Bread (BUN)- 250g,1
ORD052043,ACI Pure Salt-1Kg,1
ORD052043,Cardmom-50gm(Alachi),1
ORD052043,Chicken Deshi Cock (Live),1
ORD052043,Cinnamon-100g (Daruchine),1
ORD052043,Cumin Powder-100gm,1
ORD052043,Grapes (Red),1
ORD052043,HIlsha Extra Small-Pcs,1
ORD052043,Morium Special Dates-Kg(Loose),1
ORD052043,Nestle Milo-400g,1
ORD052043,Nido FCMP BIB-700gm,1
ORD052043,Onion Deshi(New)-kg,1
ORD052042,Akher Sugar -2kg,1
ORD052042,Apple(Gala),1
ORD052042,Avonee Diaper XXL (14-25Kg)-4pcs,1
ORD052042,Boot Pulse(Broken)1Kg,1
ORD052042,Mutton (Special)-Kg,1
ORD052042,Pusti Deshi Red Lentils(Mushur Dal) -1Kg,1
ORD052042,Sajeeb Kolson Vermicelli Semai (B2G1),1
ORD052044,Air Wick Citrus Splash-50gm,1
